pc4,buurt_key,address_count
7823,01144400,3510
7824,01144300,3850
7825,01145300,424
7826,01145000,1248
7827,01144700,3990
7828,01144800,840
7831,01140101,868
7833,01140600,1912
7841,01094040,1043
7842,01094041,26
7843,01094057,205
7844,01141300,934
7845,01094055,40
7846,01094043,190
7847,01094044,71
7848,01094047,900
7849,01094048,133
7851,01095058,149
7852,01095063,76
7853,01095064,64
7854,01095059,770
7855,01095061,128
7856,01095065,59
7858,16819209,73
7859,16819209,14
7861,01093032,781
7863,01093034,242
7864,01093036,97
7871,16819601,251
7872,16810001,458
7873,16819801,342
7874,16819901,90
7875,16819501,246
7876,16810102,458
7877,16818109,45
7881,01140300,2281
7884,01140400,599
7885,01140500,561
7887,01140700,1657
7889,01140401,84
7891,01140801,2785
7892,01140800,88
7894,01140900,1187
7895,01140200,153
7901,01185007,944
7902,01185008,1245
7903,01186203,260
7904,01185003,2064
7905,01185004,1955
7906,01185005,3199
7907,01185006,956
7908,01185109,1194
7909,01185104,675
7910,17311309,38
7911,01185701,69
7912,01185700,191
7913,01185400,1350
7914,01185500,600
7915,01185401,15
7916,01185300,664
7917,01093038,294
7918,01185600,508
7921,16900000,2356
7924,16900600,144
7925,16900409,95
7926,16900200,218
7927,16900100,217
7928,17310309,5
7929,01093068,17
7931,01185200,181
7932,16900700,81
7933,01186000,488
7934,01185900,144
7935,16900900,21
7936,01185800,152
7937,17310509,23
7938,17311200,353
7941,01190000,1560
7942,01190201,790
7943,01190603,1084
7944,01190303,977
7946,17081100,402
7948,01191201,491
7949,01191300,79
7951,01800005,1168
7954,01800100,640
7955,01800400,395
7957,16901300,1181
7958,16901200,432
7961,16901100,1092
7963,16900800,1279
7964,16901000,100
7965,01191301,36
7966,01191302,34
7971,17010800,1521
7973,17010801,255
7974,17010802,82
7975,17010900,534
7981,17010000,1120
7983,17010100,221
7984,17010700,73
7985,17010600,12
7986,17010009,82
7991,17010300,1106
8011,01931000,1301
8012,01931310,1594
8013,01931340,1105
8014,01935110,1951
8015,01935120,974
8016,01935060,1422
8017,01935030,909
8019,01931410,622
8021,01931100,1264
8022,01931150,1871
8023,01931210,1591
8024,01934000,1617
8025,01934030,290
8026,01934120,316
8028,01934040,119
8031,01933000,1645
8032,01933110,2233
8033,01933130,1460
8034,01933200,251
8035,01933220,106
8041,01932000,113
8042,01932110,1115
8043,01932240,2949
8044,01932270,1083
8045,01932210,4
8051,02440001,1395
8052,02440005,760
8055,01770901,162
8061,18960200,586
8064,18960404,750
8066,17081000,202
8071,03020001,3964
8072,03020000,2905
8075,03020100,1135
8076,03020101,192
8077,03020003,293
8079,02690201,70
8081,02300102,1231
8082,02300106,226
8084,02300201,965
8085,02300300,699
8091,02690100,1810
8094,02690102,434
8095,02690004,232
8096,02690000,1258
8097,02690200,425
8101,01770107,819
8102,01770102,757
8103,01770111,928
8105,01770201,615
8106,01770301,355
8107,01770601,318
8111,01770501,1099
8112,01770401,325
8121,17730112,736
8124,17730320,304
8131,17730216,1223
8141,01770703,787
8144,01770801,124
8146,01750501,100
8147,01750601,78
8148,01750701,305
8151,01480302,541
8152,01480301,531
8153,01480306,30
8154,01480305,34
8161,02320008,1187
8162,02320005,929
8166,02320101,761
8167,02320300,295
8171,02320204,895
8172,02320203,537
8181,02460000,3827
8191,02460100,1665
8193,02460007,41
8194,02460001,172
8196,17730626,231
8198,17731031,22
8211,09950115,139
8212,09950225,698
8218,09951058,58
8219,09950227,448
8221,09951074,19
8222,09950119,66
8223,09950111,1205
8224,09950221,1011
8225,09950312,974
8226,09950431,956
8231,09950611,574
8232,09950524,923
8233,09950731,459
8239,09951131,301
8241,09950672,494
8242,09950632,907
8243,09950633,1026
8244,09950852,906
8245,09951112,876
8251,03030321,1390
8252,03030431,948
8253,03030103,2022
8254,03030321,392
8255,03030705,920
8256,03030602,744
8261,01660000,2611
8262,01660001,1766
8263,01660006,486
8264,01660009,814
8265,01660008,2901
8266,01660015,1218
8267,01660018,168
8269,01660225,237
8271,01660300,1873
8274,01660500,328
8275,01660800,215
8276,01660400,178
8277,01660600,319
8278,01660700,236
8281,18960013,887
8291,18960500,6
8293,01660900,43
8294,18960500,47
8301,01710101,1222
8302,01710111,1929
8303,01710109,1180
8304,01710110,1517
8305,01710115,172
8307,01710631,935
8308,01710734,579
8309,01710837,675
8311,01710941,478
8312,01711045,514
8313,01711149,405
8314,01710219,371
8315,01710322,428
8316,01710424,1208
8317,01710527,416
8319,01711252,9
8321,01840008,1449
8322,01840010,1626
8323,01840015,311
8325,17080700,1891
8326,17080800,533
8331,17080002,1472
8332,17080009,1325
8333,17080029,405
8334,17082800,844
8335,17082400,69
8336,17082300,39
8337,17082500,60
8338,17082600,255
8339,17082700,57
8341,17082900,765
8342,17083001,62
8343,17081800,242
8344,17081901,74
8345,17082000,69
8346,17082200,63
8347,17082100,149
8351,17011000,225
8355,17081704,580
8356,17081600,606
8361,17083200,25
8362,17083500,12
8363,17083400,87
8371,17080600,189
8372,17083600,18
8373,17080501,73
8374,17080400,351
8375,17080200,1118
8376,17083300,304
8377,17080300,133
8378,17083100,138
8381,17011100,947
8382,17011200,76
8383,17011300,139
8384,17011500,372
8385,17011400,126
8386,17011609,123
8387,17011709,14
8388,00981102,130
8389,00981201,128
8391,00981005,544
8392,00981301,218
8393,00980903,76
8394,00980902,93
8395,00980801,303
8396,00980702,37
8397,00980701,345
8398,00980602,129
8401,00860506,838
8403,00860702,56
8404,00860801,289
8405,00861001,114
8406,00861501,441
8407,00861401,254
8408,00860901,407
8409,00860601,204
8411,00740406,1385
8412,00740407,322
8413,00740405,302
8414,00740404,616
8415,00740302,163
8421,00851001,434
8422,00850902,78
8423,00850801,267
8424,00850301,139
8425,00850701,76
8426,00850111,555
8427,00851201,98
8428,00850402,93
8431,00851112,644
8432,00850502,146
8433,00850603,420
8434,00851301,202
8435,00850202,335
8437,17010209,108
8438,17010209,223
8439,17010209,82
8441,00740100,1724
8442,00740102,1868
8443,00740106,1168
8444,00740106,127
8445,00740105,563
8446,00740104,3350
8447,00740103,1509
8448,00740107,2041
8449,00740201,110
8451,00740401,628
8452,00740109,39
8453,00740601,409
8454,00740402,303
8455,00740403,214
8456,00740301,509
8457,00740205,69
8458,00740203,337
8459,00740202,156
8461,19403801,291
8462,19403601,68
8463,19403701,236
8464,19404201,507
8465,19403001,791
8466,19402501,21
8467,19405001,144
8468,00740701,160
8469,00740702,64
8471,00980011,781
8472,00980020,411
8474,00981501,324
8475,00981402,95
8476,00980104,80
8477,00980102,51
8478,00980502,82
8479,00980501,67
8481,00980305,72
8482,00980403,85
8483,00980401,137
8484,00980302,117
8485,00980304,127
8486,00980202,83
8487,00980201,53
8488,00980101,74
8489,00980403,18
8491,00740901,1652
8493,19404601,783
8494,00740902,375
8495,00740903,701
8497,00902213,23
8501,19401910,1228
8502,19401906,1016
8503,19401908,56
8505,19404401,22
8506,19401701,206
8507,19403501,324
8508,19400701,218
8511,19401501,150
8512,19400601,141
8513,19403201,139
8514,19403301,27
8515,19402701,35
8516,19400901,33
8517,19404001,317
8521,19404101,1587
8522,19404901,131
8523,19401801,294
8524,19404801,16
8525,19402101,638
8526,19400501,221
8527,19402201,16
8528,19400801,18
8529,19001204,25
8531,19402305,832
8532,19402305,550
8534,19401201,18
8535,19401401,57
8536,19402802,248
8537,19401001,120
8538,19400401,248
8539,19401102,395
8541,19400101,44
8542,19404701,113
8551,19001200,683
8552,19001203,5
8553,19001201,208
8554,19001202,14
8556,19404301,364
8561,19400301,2184
8563,19405101,278
8564,19403901,47
8565,19404501,157
8566,19402601,236
8567,19403101,630
8571,19401601,178
8572,19403401,81
8573,19402401,47
8574,19400201,517
8581,19401301,210
8582,19402901,129
8583,19402001,21
8584,19000400,260
8601,19000101,1022
8602,19000105,1378
8603,19000107,885
8604,19000110,1243
8605,19000112,779
8606,19000113,1436
8607,19000117,1822
8608,19000115,1307
8611,19000801,130
8612,19000802,6
8613,19000804,11
8614,19000800,332
8615,19000901,239
8616,19000902,32
8617,19000903,47
8618,19000900,144
8621,19000600,1136
8622,19000602,241
8623,19000603,104
8624,19001101,190
8625,19001100,468
8626,19000118,176
8627,19000702,132
8628,19000701,70
8629,19000700,624
8631,19000119,17
8632,19001000,49
8633,19000120,294
8635,19002017,145
8636,19002015,48
8637,19002016,135
8641,19002005,51
8642,19002006,27
8644,19001904,50
8647,19001902,149
8651,19000501,615
8658,19000905,20
8701,19000002,1033
8702,19000004,763
8711,19000200,2125
8713,19000202,460
8715,19000403,495
8721,19000401,401
8722,19000302,117
8723,19000300,1245
8724,19000301,131
8731,19002001,952
8732,19002012,83
8733,19002011,21
8734,19002002,375
8735,19002004,98
8736,19002008,68
8737,19002007,41
8741,19001402,43
8742,19001401,108
8743,19001403,31
8744,19001404,80
8745,19001405,26
8746,19001406,69
8747,19001501,115
8748,19001300,855
8749,19001301,231
8751,19001500,87
8752,19001509,19
8753,19001502,39
8754,19001700,1593
8755,19001800,39
8756,19001802,22
8757,19001803,86
8758,19001801,33
8759,19001604,177
8761,19001804,51
8762,19001601,27
8763,19001600,151
8764,19001602,33
8765,19001603,115
8766,19001503,5
8771,19001001,327
8772,19001003,7
8773,19001002,129
8774,19000909,31
8775,19000201,18
8801,19492802,898
8802,19492804,657
8804,19494801,410
8805,19493000,103
8806,19491501,249
8807,19492900,119
8808,19492501,150
8809,19492200,19
8811,19494201,171
8812,19494000,113
8813,19494300,58
8814,19495500,48
8816,19494500,44
8821,19001302,235
8822,19001303,387
8823,19001400,118
8831,19495301,456
8832,00808113,46
8833,00808114,10
8834,00808115,87
8835,00808116,186
8841,19491700,47
8842,19495401,137
8843,19494701,103
8844,19002003,24
8845,19002013,27
8851,19494902,478
8852,19492700,32
8853,19493300,16
8854,19493801,213
8855,19494401,693
8856,19494100,69
8857,00720200,152
8861,00720006,2009
8862,00720004,3152
8871,00720109,6
8872,00720100,242
8881,00930000,1237
8882,00930111,17
8883,00930111,8
8884,00930111,48
8885,00930111,13
8891,00930110,464
8892,00930111,9
8893,00930214,20
8894,00930214,85
8895,00930316,78
8896,00930419,207
8897,00930521,49
8899,00960000,698
8911,00801008,718
8912,00807403,304
8913,00803201,1508
8914,00803202,196
8915,00803101,1764
8916,00803005,783
8917,00803003,950
8918,00806001,2840
8919,00806002,144
8921,00802003,1025
8922,00802001,1181
8923,00806102,818
8924,00805002,706
8925,00805102,1337
8926,00805101,1876
8927,00806204,428
8931,00804101,1406
8932,00804001,1108
8933,00801103,1253
8934,00801106,477
8935,00807001,1686
8936,00801105,275
8937,00801104,489
8938,00807004,618
8939,00807203,1980
8941,00807301,630
9001,00808206,2940
9003,00808007,388
9004,00808006,15
9005,00808004,792
9006,00808203,10
9007,00808204,38
9008,00808201,441
9009,00808205,29
9011,00808208,604
9012,19001900,287
9013,19001901,77
9014,19001903,139
9021,19002018,157
9022,00808103,450
9023,00808109,113
9024,00808105,194
9025,00808108,53
9026,00808107,66
9027,00808111,97
9031,19492301,149
9032,19492100,34
9033,19492401,387
9034,19493401,450
9035,19492602,636
9036,19493502,737
9037,19494600,29
9038,19493101,137
9041,19491801,538
9043,19495200,82
9044,19491901,333
9045,19492001,372
9047,19493603,427
9051,00806301,3253
9053,00806303,50
9054,00806305,186
9055,00806209,400
9056,00806207,167
9057,00806205,86
9061,07370201,936
9062,07370101,881
9063,07370200,242
9064,07370100,243
9067,18910202,77
9071,00806307,120
9072,19493700,147
9073,19700801,516
9074,19700900,1010
9075,19495100,134
9076,19491604,712
9077,19495001,252
9078,19493901,326
9079,19493202,303
9081,00806201,186
9082,00806203,11
9083,00806202,101
9084,00807101,1272
9085,00807201,9
9086,00807201,62
9087,00808002,17
9088,00808001,464
9089,00808101,233
9091,07370102,80
9101,19700003,998
9102,19700008,408
9103,19700009,525
9104,18910000,2378
9105,18910300,386
9106,18910301,19
9107,19701006,17
9108,18910001,450
9109,18910002,81
9111,19701000,234
9112,19701000,274
9113,18910101,336
9114,18910100,291
9121,19700104,45
9122,19700103,24
9123,19700100,331
9124,19700101,16
9125,19700105,48
9131,19700200,291
9132,19700201,209
9133,19700303,468
9134,19700301,143
9135,19700302,76
9136,19700401,116
9137,19700400,342
9138,19700102,142
9141,19700501,195
9142,19700503,144
9143,19700502,173
9144,19700701,49
9145,19700500,480
9146,19700702,25
9147,19700700,136
9148,19700703,26
9151,19700600,681
9152,19700601,21
9153,19700602,101
9154,19700603,29
9155,19700605,81
9156,19700604,42
9161,00600003,606
9162,00600007,259
9163,00600000,652
9164,00600001,761
9166,00880000,731
9171,19700802,290
9172,19700800,713
9173,19700803,45
9174,19701003,42
9175,19701004,48
9176,19701005,24
9177,19701002,19
9178,19701001,53
9201,00900802,916
9202,00900204,852
9203,00900101,1149
9204,00900406,873
9205,00901302,1108
9206,00901101,456
9207,00900703,575
9211,00902216,71
9212,00902206,751
9213,00902203,175
9214,00902212,23
9215,00902215,99
9216,00902110,733
9217,00902109,181
9218,00902104,481
9219,00902114,123
9221,00902311,599
9222,00902307,479
9223,00902308,397
9231,00590200,2567
9233,00590203,302
9241,00861703,340
9243,00860102,503
9244,00860203,561
9245,00861101,442
9246,00860208,34
9247,00861602,633
9248,00861302,159
9249,00860401,315
9251,07370000,4253
9254,07370900,2084
9255,07370400,600
9256,07370300,284
9257,07370800,593
9258,07370701,226
9261,07370700,549
9262,07370600,458
9263,07370501,618
9264,07370500,181
9265,07370401,211
9269,18910201,1549
9271,18910200,2220
9281,00590201,1574
9283,00590202,348
9284,00590103,419
9285,00590000,2298
9286,00590001,439
9287,00590003,643
9288,00590002,911
9289,00590102,626
9291,19701100,2438
9292,19701204,23
9293,19701201,143
9294,19701300,246
9295,19701302,199
9296,19701301,110
9297,19701402,42
9298,19701400,1168
9299,19701401,222
9301,16990000,3723
9302,16990010,1355
9304,16990130,49
9305,16990100,108
9306,16990130,49
9307,16990130,89
9311,16990030,515
9312,16990040,413
9313,16990050,41
9314,16990060,57
9315,16990070,123
9321,16990600,1843
9331,16990300,1794
9333,16990320,76
9334,16990330,28
9335,16990430,34
9336,16990370,45
9337,16990350,64
9341,16990360,379
9342,16990310,220
9343,16990380,75
9351,19690402,2001
9354,19690500,591
9355,19690709,63
9356,19690601,1045
9359,19690609,9
9361,19691109,45
9362,19691104,84
9363,19691100,2420
9364,19691102,254
9365,19691103,186
9366,19691204,74
9367,19691200,575
9401,01060005,1119
9402,01060200,1091
9403,01060710,831
9404,01060307,1113
9405,01060503,783
9406,01060401,780
9407,01060602,1081
9408,01060804,502
9409,01069900,103
9411,17310000,3249
9412,17310000,498
9413,17310000,379
9414,17310200,343
9415,17310100,255
9416,17310101,40
9417,17310400,65
9418,17310300,306
9419,17310509,57
9421,17310700,1160
9422,17310600,1701
9423,17310800,409
9431,17310900,2234
9432,17311001,29
9433,17311409,219
9434,17310901,21
9435,17311609,23
9436,17311602,63
9437,17311601,36
9438,17311600,37
9439,17311100,182
9441,17311509,59
9442,17311000,150
9443,16802001,71
9444,16802000,251
9445,16802009,11
9446,16802101,36
9447,16802008,22
9448,16801909,36
9449,16801908,288
9451,16801900,1747
9452,16801902,21
9453,16802109,14
9454,16802100,112
9455,16802109,5
9456,16802109,9
9457,16801903,31
9458,16801901,55
9459,16801909,7
9461,16801700,2232
9462,16801400,670
9463,16800100,507
9464,16801300,43
9465,16800400,99
9466,16800300,173
9467,16800200,143
9468,16800000,1469
9469,16800500,283
9471,17300000,1851
9472,17300001,1363
9473,17300100,164
9474,17300200,87
9475,17300309,100
9479,00141902,154
9481,17300900,1910
9482,17301300,823
9483,17301407,106
9484,17301401,21
9485,17301402,26
9486,01069906,18
9487,01069908,27
9488,01069909,38
9489,01069910,16
9491,17301500,265
9492,01069904,34
9493,17301201,78
9494,17301200,325
9495,17301101,31
9496,17301100,51
9497,17301000,138
9501,00370102,1093
9502,00370103,1234
9503,00370108,1162
9511,16801800,274
9512,16801209,127
9514,16801500,799
9515,16801600,276
9521,16819702,733
9523,16818801,199
9524,16818601,139
9525,16818909,96
9526,16818409,32
9527,16818309,42
9528,16818501,283
9531,16818203,579
9533,16818701,150
9534,16810209,48
9535,16819309,10
9536,16819001,104
9537,16819109,53
9541,19500400,961
9545,19500500,240
9551,19500300,478
9561,19500700,2108
9563,19500702,197
9564,16810309,35
9566,19500100,242
9571,16818003,470
9573,16817901,112
9574,16819409,36
9581,00370200,1687
9584,00370400,358
9585,00370402,104
9591,00370300,763
9601,19520101,1789
9602,19520205,1016
9603,19520304,522
9605,19520501,317
9606,19520602,415
9607,19520701,375
9608,19520803,188
9609,19520801,15
9611,19520401,961
9613,00141400,562
9614,00141401,69
9615,19521001,569
9616,19520904,109
9617,19520901,1242
9618,19520907,51
9619,19521101,304
9621,19521201,935
9622,00141402,34
9623,19521604,66
9624,19521603,20
9625,19521602,119
9626,19521301,655
9627,19521401,237
9628,19521501,1279
9629,19521702,68
9631,00470100,166
9632,19521806,28
9633,19521805,45
9635,19521901,739
9636,19522001,1507
9641,00470000,1198
9642,00470005,3400
9644,00470101,453
9645,00470001,1388
9646,00470007,897
9648,00470200,1353
9649,19521801,1104
9651,19522101,657
9654,16801100,188
9655,16800900,44
9656,16800700,60
9657,16800800,41
9658,16800600,172
9659,16801200,103
9661,00370500,358
9663,07650100,1802
9665,07650000,3600
9671,18950000,2195
9672,18950008,378
9673,18950003,1469
9674,18950006,1151
9675,18950001,1406
9677,18950602,556
9678,18950700,489
9679,18950600,1194
9681,18950900,759
9682,18950901,451
9684,18950100,328
9685,18950009,293
9686,18950301,419
9687,18950400,62
9688,18950200,153
9691,18950209,21
9693,18950501,329
9695,19500000,974
9696,19500005,58
9697,19500200,943
9698,19500202,285
9699,19500004,195
9711,00140001,1923
9712,00140005,1743
9713,00140400,1402
9714,00140302,1603
9715,00140301,3229
9716,00140303,2224
9717,00140201,1356
9718,00140202,1482
9721,00140605,2532
9722,00140601,1467
9723,00140501,834
9724,00140101,1834
9725,00140103,1836
9726,00140106,788
9727,00140104,1060
9728,00140700,2539
9731,00141213,1048
9732,00141201,1579
9733,00141200,1885
9734,00141211,507
9735,00141206,86
9736,00141101,2969
9737,00141100,2913
9738,00141104,96
9741,00141000,2643
9742,00141002,2777
9743,00140900,2653
9744,00140801,2288
9745,00140800,763
9746,00140904,1236
9747,00141003,83
9749,16990120,14
9751,00141702,1691
9752,00141701,1702
9753,00141800,1851
9755,00141901,150
9756,00141900,456
9761,17300700,2873
9765,17300600,1675
9766,17300805,883
9771,19660503,493
9773,19660501,45
9774,19660502,264
9781,19660809,886
9784,19660804,54
9785,19660803,372
9791,00141500,1979
9792,00141600,300
9793,00141603,61
9794,00141601,36
9795,00141602,181
9796,00141504,74
9797,00141503,236
9798,00141502,231
9801,19691400,3055
9804,19691401,569
9805,19691403,114
9811,19691000,77
9812,19691000,20
9821,19690301,373
9822,19690300,578
9824,19691106,81
9825,19691105,68
9827,19690800,35
9828,19690900,228
9831,19691700,932
9832,19691701,80
9833,19691709,66
9841,19691402,7
9842,19691402,188
9843,19691500,1120
9844,19691504,80
9845,19691502,143
9851,19701200,235
9852,19701202,68
9853,19701203,202
9861,19690000,1594
9862,19690002,129
9863,19690001,280
9864,19690202,218
9865,19690200,478
9866,19690100,274
9871,00590100,69
9872,00590100,45
9873,00590004,309
9881,19691503,125
9882,19691503,102
9883,19691600,557
9884,19691601,68
9885,19691604,53
9886,19691603,50
9891,19691300,341
9892,19691301,81
9893,19691302,172
9901,19791149,737
9902,19791256,1522
9903,19791363,409
9904,19790734,40
9905,19790733,416
9906,19790737,251
9907,19790736,74
9908,19790735,123
9909,19790738,527
9911,19791990,71
9912,19791989,84
9913,19791991,42
9914,19791987,178
9915,19791986,297
9917,19791675,172
9918,19791674,182
9919,19791673,1129
9921,19791777,427
9922,19791778,161
9923,19791779,81
9924,19791779,9
9925,19661001,7
9931,19790625,830
9932,19790411,547
9933,19790626,1164
9934,19790203,732
9936,19790307,534
9937,19790932,169
9939,19521701,122
9942,18950801,53
9943,18950800,113
9944,18951000,499
9945,19790944,771
9946,19790943,405
9947,19790942,149
9948,19790941,162
9949,19790940,61
9951,19660606,802
9953,19660702,882
9954,19660701,43
9955,19660703,80
9956,19660704,199
9957,19660701,26
9959,19660810,232
9961,19660207,69
9962,19660206,49
9963,19660205,108
9964,19660203,349
9965,19660202,846
9966,19660201,53
9967,19660403,668
9968,19660402,163
9969,19660404,122
9971,19660103,667
9972,19660101,34
9973,19660106,95
9974,19660104,608
9975,19660105,69
9976,19660102,261
9977,19660304,259
9978,19660302,60
9979,19661401,70
9981,19661204,969
9982,19661303,934
9983,19661304,482
9984,19661305,62
9985,19661301,49
9986,19661301,47
9987,19791988,91
9988,19661102,611
9989,19660902,1016
9991,19791881,936
9992,19791883,54
9993,19791882,34
9994,19791884,25
9995,19661002,270
9996,19661001,36
9997,19661003,222
9998,19661001,76
9999,19661001,45
